Date,High,Low,Open,Close,Volume,Adj Close,MA_5days,MA_20days,MA_240days,K_value,D_value,J_value,KDJ_金叉死叉,RSI6,RSI12
1999-12-31,6876.10009765625,6876.10009765625,6876.10009765625,6876.10009765625,0,6876.10009765625,,,,,,,,,
2000-01-03,6762.10986328125,6762.10986328125,6762.10986328125,6762.10986328125,0,6762.10986328125,,,,,,,,,
2000-01-04,6543.759765625,6543.759765625,6543.759765625,6543.759765625,0,6543.759765625,,,,,,,,,
2000-01-05,6567.02978515625,6567.02978515625,6567.02978515625,6567.02978515625,0,6567.02978515625,,,,,,,,,
2000-01-06,6635.43994140625,6635.43994140625,6635.43994140625,6635.43994140625,0,6635.43994140625,6676.887890625,,,,,,,,
2000-01-07,6792.669921875,6792.669921875,6792.669921875,6792.669921875,0,6792.669921875,6660.20185546875,,,,,,,,
2000-01-10,6838.4501953125,6838.4501953125,6838.4501953125,6838.4501953125,0,6838.4501953125,6675.469921875,,,,,,,46.997762738103305,
2000-01-11,6774.47998046875,6774.47998046875,6774.47998046875,6774.47998046875,0,6774.47998046875,6721.61396484375,,,,,,,41.8716276059716,
2000-01-12,6766.5498046875,6766.5498046875,6766.5498046875,6766.5498046875,0,6766.5498046875,6761.51796875,,,67.03671435266877,67.03671435266877,67.03671435266878,,41.20308536165985,
2000-01-13,6836.759765625,6836.759765625,6836.759765625,6836.759765625,0,6836.759765625,6801.78193359375,,,86.47050835682889,78.69699075516483,102.01754356015701,金叉,49.730388539680725,
2000-01-14,6870.490234375,6870.490234375,6870.490234375,6870.490234375,0,6870.490234375,6817.34599609375,,,92.87921492464677,85.41488641439311,107.80787194515412,,53.60916084986134,
2000-01-18,6808.64013671875,6808.64013671875,6808.64013671875,6808.64013671875,0,6808.64013671875,6811.383984375,,,87.3708760426627,86.22737441382817,89.65787930033176,,45.82839011752116,
2000-01-19,6823.97021484375,6823.97021484375,6823.97021484375,6823.97021484375,0,6823.97021484375,6821.28203125,,,84.62133165690233,85.61083667301777,82.64232162467144,死叉,48.07013421043507,47.03824903764316
2000-01-20,6772.580078125,6772.580078125,6772.580078125,6772.580078125,0,6772.580078125,6822.4880859375,,,55.8195579924888,74.72470025291472,18.00927347163696,,41.20998720132366,44.22122295420738
2000-01-21,6762.75,6762.75,6762.75,6762.75,0,6762.75,6807.6861328125,,,36.05634391938325,61.03396117222292,-13.898890586296076,,39.902852124826545,43.67541170049263
2000-01-24,6611.1201171875,6611.1201171875,6611.1201171875,6611.1201171875,0,6611.1201171875,6755.812109375,,,23.54956768596673,48.03184086224,-25.414978666579827,,25.141668964999898,36.16424314181311
2000-01-25,6606.77978515625,6606.77978515625,6606.77978515625,6606.77978515625,0,6606.77978515625,6715.4400390625,,,15.490065647073209,36.89488466868154,-27.319572396143457,,24.82620700074017,35.97106830580946
2000-01-26,6644.85009765625,6644.85009765625,6644.85009765625,6644.85009765625,0,6644.85009765625,6679.616015625,,,15.132647767094697,29.51278886628716,-13.627634431290225,,33.59604515841842,39.08457974200783
2000-01-27,6627.18994140625,6627.18994140625,6627.18994140625,6627.18994140625,0,6627.18994140625,6650.53798828125,,,12.639477744605488,23.822567057914863,-9.726700882013262,,31.547349982027484,38.14589727670156
2000-01-28,6469.10986328125,6469.10986328125,6469.10986328125,6469.10986328125,0,6469.10986328125,6591.8099609375,6719.541479492187,,8.393593998625859,18.63962934060671,-12.098476685335847,,19.061639044737806,30.899314404957103
2000-01-31,6574.009765625,6574.009765625,6574.009765625,6574.009765625,0,6574.009765625,6584.387890625,6704.436962890625,,15.485803011118021,17.582924302769484,11.291560427815092,,38.45735237114079,39.25331520879233
2000-02-01,6606.89013671875,6606.89013671875,6606.89013671875,6606.89013671875,0,6606.89013671875,6584.4099609375,6696.6759765625,,25.492004909936963,20.228346365076376,36.01932199965813,金叉,43.54585558897171,41.66484536551798
2000-02-02,6618.419921875,6618.419921875,6618.419921875,6618.419921875,0,6618.419921875,6579.12392578125,6700.408984375,,33.96334003917173,24.817156864778436,52.255706387958334,,45.44397000363127,42.53747090119337
2000-02-03,6657.5400390625,6657.5400390625,6657.5400390625,6657.5400390625,0,6657.5400390625,6585.1939453125,6704.934497070312,,56.00912338294293,35.23033246047819,97.56670522787242,,52.01312094919237,45.552180931680134
2000-02-04,6628.669921875,6628.669921875,6628.669921875,6628.669921875,0,6628.669921875,6617.10595703125,6704.59599609375,,65.57532910135969,45.35560808268967,106.01477113869973,,47.00119102005496,43.70614450227691
2000-02-07,6596.31982421875,6596.31982421875,6596.31982421875,6596.31982421875,0,6596.31982421875,6621.56796875,6694.778491210937,,66.22078868992448,52.31537753991974,94.03161098993397,,41.60985308516639,41.64318527939782
2000-02-08,6651.2998046875,6651.2998046875,6651.2998046875,6651.2998046875,0,6651.2998046875,6630.44990234375,6685.420971679688,,76.38121046041573,60.34094212267366,108.46174713589987,,52.67977843514334,46.33913423723479
2000-02-09,6523.77978515625,6523.77978515625,6523.77978515625,6523.77978515625,0,6523.77978515625,6611.521875,6672.885961914062,,60.587176658299384,60.4230449919014,60.91543999109537,,34.483803736037,38.50019844572493
2000-02-10,6496.81982421875,6496.81982421875,6496.81982421875,6496.81982421875,0,6496.81982421875,6579.37783203125,6659.399462890625,,40.387401337959076,53.74315788492233,13.675888244032564,死叉,31.7054505789784,37.05449396428111
2000-02-11,6391.39990234375,6391.39990234375,6391.39990234375,6391.39990234375,0,6391.39990234375,6531.923828125,6637.1314697265625,,26.923134629358156,44.80195507709534,-8.834506266116222,,23.007362571510946,31.9385706317999
2000-02-14,6398.06005859375,6398.06005859375,6398.06005859375,6398.06005859375,0,6398.06005859375,6492.271875,6613.5099609375,,18.782197605681006,36.1279296894298,-15.90926656181658,,24.576070165411334,32.58010730345845
2000-02-15,6459.27978515625,6459.27978515625,6459.27978515625,6459.27978515625,0,6459.27978515625,6453.86787109375,6596.041943359375,,21.023370195688717,31.09277742073215,0.8845557456018511,,38.41639085009006,38.40222492595339
2000-02-16,6396.7900390625,6396.7900390625,6396.7900390625,6396.7900390625,0,6396.7900390625,6428.469921875,6574.682934570313,,14.706639291398838,25.630515060407653,-7.141112246618789,,31.366244395763466,35.033380896368044
2000-02-17,6357.56005859375,6357.56005859375,6357.56005859375,6357.56005859375,0,6357.56005859375,6400.61796875,6553.93193359375,,9.804296765468282,20.354969680212104,-11.297049064019362,,27.55649712713565,33.04789756201212
2000-02-18,6203.2900390625,6203.2900390625,6203.2900390625,6203.2900390625,0,6203.2900390625,6362.99599609375,6525.958935546875,,6.5361403210010875,15.748612150892573,-11.888803338781884,,17.51661641618054,26.584454206835957
2000-02-22,6239.77001953125,6239.77001953125,6239.77001953125,6239.77001953125,0,6239.77001953125,6331.33798828125,6507.391430664063,,8.151636957715136,13.216257371940626,-1.9776038707358445,,25.245168167050597,30.110544210773536
2000-02-23,6224.02001953125,6224.02001953125,6224.02001953125,6224.02001953125,0,6224.02001953125,6284.28603515625,6488.253442382813,,7.788524801838868,11.40699902872536,0.5515763480658826,,24.076394779928762,29.444468490983354
2000-02-24,6170.509765625,6170.509765625,6170.509765625,6170.509765625,0,6170.509765625,6239.02998046875,6464.53642578125,,5.192336328522921,9.335433991915977,-3.0938589982631903,,20.253518621062376,27.213305443389128
2000-02-25,6094.91015625,6094.91015625,6094.91015625,6094.91015625,0,6094.91015625,6186.5,6437.922436523438,,3.4615515348771404,7.377466365578181,-4.370278126524941,,15.957801942545435,24.36747383656046
2000-02-28,6177.169921875,6177.169921875,6177.169921875,6177.169921875,0,6177.169921875,6181.2759765625,6423.325439453125,,9.833019685816842,8.19598603617235,13.107086985105823,金叉,34.18464772159475,32.71918768264992
2000-02-29,6266.419921875,6266.419921875,6266.419921875,6266.419921875,0,6266.419921875,6186.60595703125,6407.945947265625,,25.49334073257811,13.961779844355824,48.55646250902268,,48.676720828625456,40.4963303711778
2000-03-01,6338.740234375,6338.740234375,6338.740234375,6338.740234375,0,6338.740234375,6209.55,6394.5384521484375,,47.94046193990319,25.28801887717544,93.2453480653587,,57.7276473702326,46.01278897385133
2000-03-02,6360.10009765625,6360.10009765625,6360.10009765625,6360.10009765625,0,6360.10009765625,6247.46806640625,6381.6224609375,,65.29365321077225,38.62323947982365,118.63448067266944,,60.214353600079676,47.578644172139725
2000-03-03,6454.9501953125,6454.9501953125,6454.9501953125,6454.9501953125,0,6454.9501953125,6319.47607421875,6371.49296875,,76.86244077051335,51.36964574588083,127.84803081977839,,69.70939014710723,54.036673761034315
2000-03-06,6386.740234375,6386.740234375,6386.740234375,6386.740234375,0,6386.740234375,6361.39013671875,6359.396484375,,78.25992617213862,60.33307529051707,114.11362793538171,,57.80455129363278,49.27442651943233
2000-03-07,6223.3798828125,6223.3798828125,6223.3798828125,6223.3798828125,0,6223.3798828125,6352.78212890625,6340.749487304687,,64.0673034302516,61.5778182570483,69.0462737766582,,38.7739535932829,40.052176851371925
2000-03-08,6251.509765625,6251.509765625,6251.509765625,6251.509765625,0,6251.509765625,6335.33603515625,6320.759985351562,,57.20988601983504,60.12184064713092,51.385976765243285,死叉,42.673787854082924,42.088242906128734
2000-03-09,6375.9599609375,6375.9599609375,6375.9599609375,6375.9599609375,0,6375.9599609375,6338.5080078125,6313.368994140625,,61.99451481484897,60.74606542615707,64.49141359223277,金叉,57.16033553708842,50.2442556257242
2000-03-10,6337.259765625,6337.259765625,6337.259765625,6337.259765625,0,6337.259765625,6314.969921875,6305.3909912109375,,57.72208882232937,59.73807316410748,53.69012013877314,死叉,52.234624288688366,47.95320378869559
2000-03-13,6287.25,6287.25,6287.25,6287.25,0,6287.25,6295.071875,6300.18349609375,,47.67516091062384,55.71710225132517,31.59127822922116,,46.077399003855575,45.05692557771665
2000-03-14,6221.89990234375,6221.89990234375,6221.89990234375,6221.89990234375,0,6221.89990234375,6294.77587890625,6291.37548828125,,31.783440181242238,47.739214680852484,-0.12810881797825857,,38.88908609401537,41.485065696583725
2000-03-15,6397.31982421875,6397.31982421875,6397.31982421875,6397.31982421875,0,6397.31982421875,6323.937890625,6288.277490234375,,46.27938465979764,47.252604665141284,44.33294464911036,,59.32770716923247,52.5095931352908
2000-03-16,6708.39990234375,6708.39990234375,6708.39990234375,6708.39990234375,0,6708.39990234375,6390.42587890625,6303.857983398438,,64.18625665312689,52.8971553950269,86.76445916932687,金叉,76.23889194833667,65.19526426938641
2000-03-17,6692.9599609375,6692.9599609375,6692.9599609375,6692.9599609375,0,6692.9599609375,6461.56591796875,6320.627978515625,,75.06627866320281,60.28686320975733,104.62510957009377,,74.39649771783562,64.265764585581
2000-03-20,6673.5,6673.5,6673.5,6673.5,0,6673.5,6538.81591796875,6344.1384765625,,80.98629595796862,67.18667416234922,108.58553954920743,,71.77321002409201,63.03019635359016
2000-03-21,6796.68994140625,6796.68994140625,6796.68994140625,6796.68994140625,0,6796.68994140625,6653.77392578125,6371.98447265625,,87.32419732767721,73.89918190781191,114.17422816740782,,77.73666757553696,67.36344147635694
2000-03-22,6801.4501953125,6801.4501953125,6801.4501953125,6801.4501953125,0,6801.4501953125,6734.6,6400.855981445313,,91.54946489505805,79.78260958406803,115.08317551703809,,77.9526552896748,67.52390390497875
2000-03-23,6897.35009765625,6897.35009765625,6897.35009765625,6897.35009765625,0,6897.35009765625,6772.3900390625,6437.197998046875,,94.36630993445644,84.64384304182151,113.81124371972626,,82.14117881396336,70.6909037299583
2000-03-24,6899.35986328125,6899.35986328125,6899.35986328125,6899.35986328125,0,6899.35986328125,6813.67001953125,6477.420483398438,,96.2442066249344,88.51063090690207,111.71135806099909,,82.22609607734299,70.75610188307243
2000-03-27,6863.830078125,6863.830078125,6863.830078125,6863.830078125,0,6863.830078125,6851.73603515625,6511.753491210938,,95.13711042123164,90.71945741321821,103.97241643725852,,74.69177072996357,67.84545606978995
2000-03-28,6824.919921875,6824.919921875,6824.919921875,6824.919921875,0,6824.919921875,6857.38203125,6539.678491210938,,85.77191899091622,89.07027793835118,79.1752010960463,死叉,66.66428464755215,64.66734237538006
2000-03-29,6866.16015625,6866.16015625,6866.16015625,6866.16015625,0,6866.16015625,6870.3240234375,6566.049487304687,,85.61486250148404,87.91847279237199,81.00764191970816,,70.67307001270969,66.48270875262358
2000-03-30,6827.14013671875,6827.14013671875,6827.14013671875,6827.14013671875,0,6827.14013671875,6856.28203125,6589.4014892578125,,79.75142220911944,85.19612259739223,68.86202143257387,,62.18281031213533,63.13452109250114
2000-03-31,6848.60986328125,6848.60986328125,6848.60986328125,6848.60986328125,0,6848.60986328125,6846.13203125,6609.08447265625,,70.02419783211491,80.13881434160346,49.794964813137796,,64.96204988078588,64.21624055324253
2000-04-03,6975.06982421875,6975.06982421875,6975.06982421875,6975.06982421875,0,6975.06982421875,6868.37998046875,6638.500952148437,,80.01613188899377,80.09792019072982,79.85255528552167,,76.94038683855887,69.8927453558899
2000-04-04,6897.240234375,6897.240234375,6897.240234375,6897.240234375,0,6897.240234375,6882.84404296875,6672.1939697265625,,69.39922379759189,76.53168805946561,55.13429527384443,,61.43032317591618,63.16524837597852
2000-04-05,6878.52978515625,6878.52978515625,6878.52978515625,6878.52978515625,0,6878.52978515625,6885.31796875,6703.544970703125,,58.1675584883482,70.41031153551008,33.68205239402445,,58.05423456301969,61.60999686414279
2000-04-06,6965.8701171875,6965.8701171875,6965.8701171875,6965.8701171875,0,6965.8701171875,6913.06396484375,6733.040478515625,,70.06936732762895,70.29666346621327,69.61477505046031,,67.92775914543839,65.88719212693132
2000-04-07,6972.64013671875,6972.64013671875,6972.64013671875,6972.64013671875,0,6972.64013671875,6937.87001953125,6764.809497070312,,79.50685337005038,73.36672676754797,91.78710657505519,金叉,68.61492812238428,66.2055749545862
2000-04-10,6975.60009765625,6975.60009765625,6975.60009765625,6975.60009765625,0,6975.60009765625,6937.97607421875,6799.227001953125,,86.33790224678283,77.6904519273452,103.6328028856581,,68.96381121935848,66.3553477137357
2000-04-11,6991.35009765625,6991.35009765625,6991.35009765625,6991.35009765625,0,6991.35009765625,6956.798046875,6837.69951171875,,90.89193483122526,82.09094622867401,108.49391203632771,,71.02074292822687,67.19917899716773
2000-04-12,6917.85986328125,6917.85986328125,6917.85986328125,6917.85986328125,0,6917.85986328125,6964.6640625,6863.726513671875,,76.76619070793588,80.31602772175178,69.66651668030406,死叉,51.79866364600218,59.59135474162534
2000-04-13,6815.93017578125,6815.93017578125,6815.93017578125,6815.93017578125,0,6815.93017578125,6934.67607421875,6869.10302734375,,51.177460471865615,70.60317197175495,12.326037472086938,,35.7116003075601,50.87627385805198
